ID,SKU,Name,Published,Images
4790,XPL-2100-INS20-BS,"SFS - Slat Spacer - 20mm - BS",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2100-INS20-BS.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.16.18-pm.png"
4792,XPL-2100-INS20-D,"SFS - Slat Spacer - 20mm - D",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2100-INS20-D.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.16.18-pm.png"
4794,XPL-2100-INS20-G,"SFS - Slat Spacer - 20mm - G",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2100-INS20-G.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.16.18-pm.png"
4796,XPL-2100-INS20-M,"SFS - Slat Spacer - 20mm - M",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2100-INS20-M.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.16.18-pm.png"
4798,XPL-2100-INS20-MN,"SFS - Slat Spacer - 20mm - MN",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2100-INS20-MN.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.16.18-pm.png"
4800,XPL-2100-INS20-S,"SFS - Slat Spacer - 20mm - S",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2100-INS20-S.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.16.18-pm.png"
4802,XPL-2100-INS20-SM,"SFS - Slat Spacer - 20mm - SM",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2100-INS20-SM.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.16.18-pm.png"
4804,XPL-2100-INS20-W,"SFS - Slat Spacer - 20mm - W",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2100-INS20-W.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.16.18-pm.png"
4806,XPL-2400-1W-B,"XPS - Post One Way - 2400mm - B",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-1W-B.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.31.34-pm.png"
4808,XPL-2400-1W-BS,"XPS - Post One Way - 2400mm - BS",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-1W-BS.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.31.34-pm.png"
4810,XPL-2400-1W-D,"XPS - Post One Way - 2400mm - D",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-1W-D.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.31.34-pm.png"
4812,XPL-2400-1W-G,"XPS - Post One Way - 2400mm - G",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-1W-G.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.31.34-pm.png"
4814,XPL-2400-1W-M,"XPS - Post One Way - 2400mm - M",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-1W-M.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.31.34-pm.png"
4816,XPL-2400-1W-MN,"XPS - Post One Way - 2400mm - MN",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-1W-MN.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.31.34-pm.png"
4818,XPL-2400-1W-P,"XPS - Post One Way - 2400mm - P",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-1W-P.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.31.34-pm.png"
4820,XPL-2400-1W-PB,"XPS - Post One Way - 2400mm - PB",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-1W-PB.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.31.34-pm.png"
4822,XPL-2400-1W-S,"XPS - Post One Way - 2400mm - S",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-1W-S.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.31.34-pm.png"
4824,XPL-2400-1W-SM,"XPS - Post One Way - 2400mm - SM",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-1W-SM.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.31.34-pm.png"
4826,XPL-2400-1W-W,"XPS - Post One Way - 2400mm - W",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-1W-W.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.31.34-pm.png"
4828,XPL-2400-2W-B,"XPS - Post 2 Way - 2400mm - B",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-2W-B.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.37.11-pm.png"
4830,XPL-2400-2W-BS,"XPS - Post 2 Way - 2400mm - BS",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-2W-BS.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.37.11-pm.png"
4832,XPL-2400-2W-D,"XPS - Post 2 Way - 2400mm - D",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-2W-D.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.37.11-pm.png"
4834,XPL-2400-2W-G,"XPS - Post 2 Way - 2400mm - G",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-2W-G.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.37.11-pm.png"
4836,XPL-2400-2W-M,"XPS - Post 2 Way - 2400mm - M",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-2W-M.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.37.11-pm.png"
4838,XPL-2400-2W-MN,"XPS - Post 2 Way - 2400mm - MN",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-2W-MN.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.37.11-pm.png"
4840,XPL-2400-2W-P,"XPS - Post 2 Way - 2400mm - P",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-2W-P.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.37.11-pm.png"
4842,XPL-2400-2W-PB,"XPS - Post 2 Way - 2400mm - PB",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-2W-PB.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.37.11-pm.png"
4844,XPL-2400-2W-S,"XPS - Post 2 Way - 2400mm - S",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-2W-S.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.37.11-pm.png"
4846,XPL-2400-2W-SM,"XPS - Post 2 Way - 2400mm - SM",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-2W-SM.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.37.11-pm.png"
4848,XPL-2400-2W-W,"XPS - Post 2 Way - 2400mm - W",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-2W-W.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.37.11-pm.png"
4850,XPL-2400-90-S,"XPS - Post Corner - 2400mm - S",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-90-S.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.39.37-pm.png"
4852,XPL-2400-90-SM,"XPS - Post Corner - 2400mm - SM",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-90-SM.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.39.37-pm.png"
4854,XPL-2400-90-W,"XPS - Post Corner - 2400mm - W",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-2400-90-W.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.39.37-pm.png"
4856,XPL-6000-90-B,"XPS - Post Corner - 6000mm - B",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-90-B.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.39.37-pm.png"
4858,XPL-6000-90-BS,"XPS - Post Corner - 6000mm - BS",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-90-BS.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.39.37-pm.png"
4860,XPL-6000-90-D,"XPS - Post Corner - 6000mm - D",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-90-D.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.39.37-pm.png"
4862,XPL-6000-90-G,"XPS - Post Corner - 6000mm - G",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-90-G.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.39.37-pm.png"
4864,XPL-6000-90-M,"XPS - Post Corner - 6000mm - M",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-90-M.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.39.37-pm.png"
4866,XPL-6000-90-MN,"XPS - Post Corner - 6000mm - MN",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-90-MN.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.39.37-pm.png"
4868,XPL-6000-90-S,"XPS - Post Corner - 6000mm - S",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-90-S.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.39.37-pm.png"
4870,XPL-6000-90-SM,"XPS - Post Corner - 6000mm - SM",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-90-SM.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.39.37-pm.png"
4872,XPL-6000-1W-B,"XPS - Post One Way - 6000mm - B",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-1W-B.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.31.34-pm.png"
4874,XPL-6000-1W-BS,"XPS - Post One Way - 6000mm - BS",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-1W-BS.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.31.34-pm.png"
4876,XPL-6000-1W-D,"XPS - Post One Way - 6000mm - D",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-1W-D.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.31.34-pm.png"
4878,XPL-6000-1W-G,"XPS - Post One Way - 6000mm - G",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-1W-G.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.31.34-pm.png"
4880,XPL-6000-1W-M,"XPS - Post One Way - 6000mm - M",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-1W-M.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.31.34-pm.png"
4882,XPL-6000-1W-MN,"XPS - Post One Way - 6000mm - MN",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-1W-MN.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.31.34-pm.png"
4884,XPL-6000-1W-S,"XPS - Post One Way - 6000mm - S",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-1W-S.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.31.34-pm.png"
4886,XPL-6000-1W-SM,"XPS - Post One Way - 6000mm - SM",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-1W-SM.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.31.34-pm.png"
4888,XPL-6000-1W-W,"XPS - Post One Way - 6000mm - W",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-1W-W.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.31.34-pm.png"
4890,XPL-6000-2W-B,"XPS - Post Two Way - 6000mm - B",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-2W-B.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.37.11-pm.png"
4892,XPL-6000-2W-BS,"XPS - Post Two Way - 6000mm - BS",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-2W-BS.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.37.11-pm.png"
4894,XPL-6000-2W-D,"XPS - Post Two Way - 6000mm - D",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-2W-D.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.37.11-pm.png"
4896,XPL-6000-2W-G,"XPS - Post Two Way - 6000mm - G",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-2W-G.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.37.11-pm.png"
4898,XPL-6000-2W-M,"XPS - Post Two Way - 6000mm - M",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-2W-M.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.37.11-pm.png"
4900,XPL-6000-2W-MN,"XPS - Post Two Way - 6000mm - MN",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-2W-MN.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.37.11-pm.png"
4902,XPL-6000-2W-S,"XPS - Post Two Way - 6000mm - S",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-2W-S.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.37.11-pm.png"
4904,XPL-6000-2W-SM,"XPS - Post Two Way - 6000mm - SM",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-2W-SM.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.37.11-pm.png"
4906,XPL-6000-2W-W,"XPS - Post Two Way - 6000mm - W",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-2W-W.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.37.11-pm.png"
4908,XPL-6000-90-W,"XPS - Post Corner - 6000mm - W",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-90-W.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.39.37-pm.png"
4910,AW-2400-FP-KWI,"Post – 50x50mm x 2400mm Heavy Duty Aluminium Fencing Post - KWI",1,https://fencesperth.com/wp-content/uploads/2022/03/AW-2400-FP-KWI.png
4912,AW-2400-FP-WRC,"Post – 50x50mm x 2400mm Heavy Duty Aluminium Fencing Post - WRC",1,https://fencesperth.com/wp-content/uploads/2022/03/AW-2400-FP-WRC.png
4914,AW-5800-FP-KWI,"Post – 50x50mm x 5800mm Heavy Duty Aluminium Fencing Post - KWI",1,https://fencesperth.com/wp-content/uploads/2022/03/AW-5800-FP-KWI.png
4916,AW-5800-FP-WRC,"Post – 50x50mm x 5800mm Heavy Duty Aluminium Fencing Post - WRC",1,https://fencesperth.com/wp-content/uploads/2022/03/AW-5800-FP-WRC.png
4918,XP-2400-FP-B,"Post – 50x50mm x 2400mm Aluminium Slat Fencing Post - B",1,"https://fencesperth.com/wp-content/uploads/2022/05/3.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.59.23-pm.png"
4920,XP-2400-FP-BS,"Post – 50x50mm x 2400mm Aluminium Slat Fencing Post - BS",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-2400-FP-BS.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.59.23-pm.png"
4922,XP-2400-FP-D,"Post – 50x50mm x 2400mm Aluminium Slat Fencing Post - D",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-2400-FP-D.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.59.23-pm.png"
4924,XP-2400-FP-G,"Post – 50x50mm x 2400mm Aluminium Slat Fencing Post - G",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-2400-FP-G.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.59.23-pm.png"
4926,XPL-6000-F-B,"SFS - F Section - B",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-F-B.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.06.59-pm.png"
4928,XPL-6000-F-BS,"SFS - F Section - BS",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-F-BS.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.06.59-pm.png"
4930,XPL-6000-F-D,"SFS - F Section - D",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-F-D.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.06.59-pm.png"
4932,XPL-6000-F-G,"SFS - F Section - G",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-F-G.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.06.59-pm.png"
4934,XPL-6000-F-M,"SFS - F Section - M",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-F-M.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.06.59-pm.png"
4936,XPL-6000-F-MN,"SFS - F Section - MN",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-F-MN.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.06.59-pm.png"
4938,XPL-6000-F-S,"SFS - F Section - S",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-F-S.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.06.59-pm.png"
4940,XPL-6000-F-SM,"SFS - F Section - SM",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-F-SM.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.06.59-pm.png"
4942,XPL-6000-F-W,"SFS - F Section - W",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-F-W.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.06.59-pm.png"
4944,XPL-6000-SF-B,"SFS - Side Frame - B",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-SF-B.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.09.55-pm.png"
4946,XPL-6000-SF-BS,"SFS - Side Frame - BS",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-SF-BS.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.09.55-pm.png"
4948,XPL-6000-SF-D,"SFS - Side Frame - D",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-SF-D.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.09.55-pm.png"
4950,XPL-6000-SF-G,"SFS - Side Frame - G",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-SF-G-e1687238674855.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.09.55-pm.png"
4952,XPL-6000-SF-M,"SFS - Side Frame - M",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-SF-M.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.09.55-pm.png"
4954,XPL-6000-SF-MN,"SFS - Side Frame - MN",1,"https://fencesperth.com/wp-content/uploads/2022/03/XPL-6000-SF-MN.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.09.55-pm.png"
4956,XP-GKIT-LSET20-B,"XPS - GATE KIT 20MM  - For Lever/Knob - B",1,https://fencesperth.com/wp-content/uploads/2022/03/XP-GKIT-LSET20-B.png
5153,ZF-65TC,"Zeus Fencing - 65x65mm Nylon CAP",1,https://fencesperth.com/wp-content/uploads/2023/03/ZF-65TC.jpg
5155,ZF-SG-4260-1790,"Sliding Gate Kit 1790H x 4260W",1,"https://fencesperth.com/wp-content/uploads/2022/04/zf-sg-4260-1790.png, https://fencesperth.com/wp-content/uploads/2022/05/ZF-SG-J-2PK.png, https://fencesperth.com/wp-content/uploads/2022/05/Security-Fences-Heavy-Duty-Joiner-Kit-Details.jpg, https://fencesperth.com/wp-content/uploads/2022/05/Security-Fences-Heavy-Duty-Sliding-Gate-Details-Transport.jpg"
5157,ZF-SG-4260-2090,"Security Fencing - SLIDING GATE KIT 2100H x 4260W",1,"https://fencesperth.com/wp-content/uploads/2022/03/ZF-SG-4260-2090.png, https://fencesperth.com/wp-content/uploads/2022/05/Security-Fences-Heavy-Duty-Joiner-Kit-Details.jpg, https://fencesperth.com/wp-content/uploads/2022/05/Security-Fences-Heavy-Duty-Sliding-Gate-Details-Transport.jpg"
5159,ZF-SG-ANGLE-2PK,"Sliding Gate Angle Brackets 90x70mm",1,"https://fencesperth.com/wp-content/uploads/2022/03/ZF-SG-ANGLE-2PK.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-08-at-10.43.27-am.png"
5161,ZF-SG-GATEWHEEL,"1x Heavy Duty Gate Wheel 90mm, Double Bearing",1,"https://fencesperth.com/wp-content/uploads/2022/03/ZF-SG-GATEWHEEL.png, https://fencesperth.com/wp-content/uploads/2022/05/Security-Fences-Sliding-Gate-Wheel-Details.jpg"
5163,ZF-SG-GUIDEROLLER,"Sliding Gate - GUIDE ROLLER",1,"https://fencesperth.com/wp-content/uploads/2022/03/ZF-SG-GUIDEROLLER.png, https://fencesperth.com/wp-content/uploads/2022/05/Security-Fences-Sliding-Gate-Heavy-Duty-Roller-Details.jpg"
5165,ZF-SG-J-2PK,"Security Fencing - Sliding Gate Joiner Kit",1,"https://fencesperth.com/wp-content/uploads/2022/03/ZF-SG-J-2PK.png, https://fencesperth.com/wp-content/uploads/2022/05/Security-Fences-Heavy-Duty-Joiner-Kit-Details.jpg"
5167,ZF-Sliding-Extension-1790Hx1260W,"Sliding Gate - Mid Extension 1800H x 1260W",1,"https://fencesperth.com/wp-content/uploads/2022/03/ZF-SG-M-1260-1790.png, https://fencesperth.com/wp-content/uploads/2022/05/Security-Fences-Heavy-Duty-Middle-Sliding-Gate-Panel.jpg"
5169,ZF-SG-M-1260-2090,"Sliding Gate - Mid Extension 1260W x 2090H",1,"https://fencesperth.com/wp-content/uploads/2022/03/ZF-SG-M-1260-2090.png, https://fencesperth.com/wp-content/uploads/2022/05/Security-Fences-Heavy-Duty-Middle-Sliding-Gate-Panel.jpg"
5171,ZF-Sliding-Extension-1790Hx2100W,"Sliding Gate – Mid Extension 1800H x 2100W",1,"https://fencesperth.com/wp-content/uploads/2022/03/ZF-SG-M-2100-1790.png, https://fencesperth.com/wp-content/uploads/2022/05/Security-Fences-Heavy-Duty-Middle-Sliding-Gate-Panel.jpg"
5173,ZF-SG-M-2100-2090,"Sliding Gate - Mid Extension 2100W x 2090H",1,"https://fencesperth.com/wp-content/uploads/2022/03/ZF-SG-M-2100-2090.png, https://fencesperth.com/wp-content/uploads/2022/05/Security-Fences-Heavy-Duty-Middle-Sliding-Gate-Panel.jpg"
5175,XPSG-STOP,"Track Sliding Gate Stop",1,https://fencesperth.com/wp-content/uploads/2022/05/Gate-Stop.jpg
5177,ZF-SG-TAPTITE-4PK,"4x M8x30mm Taptite Screw - Suits Heavy Duty Sliding Gate Wheels",1,https://fencesperth.com/wp-content/uploads/2022/03/ZF-SG-TAPTITE-4PK.png
5179,ZF-SG-TPCATCH,"Gate Catch - Steel Sliding Gate",1,"https://fencesperth.com/wp-content/uploads/2022/03/ZF-SG-TPCATCH.png, https://fencesperth.com/wp-content/uploads/2022/05/Security-Fences-Sliding-Gate-Catch-Bracket-Details.jpg"
5181,ZF-SG-TPPLATE,"Anti Lift - Flat Plate",1,"https://fencesperth.com/wp-content/uploads/2022/03/ZF-SG-TPPLATE.png, https://fencesperth.com/wp-content/uploads/2022/05/Security-Fences-Sliding-Gate-Anti-Lift-Plate-Details.jpg"
5183,ZF-SG-TUNNEL,"Tunnel Post Joiner Creates a 200mm Space",1,"https://fencesperth.com/wp-content/uploads/2022/03/ZF-SG-TUNNEL.png, https://fencesperth.com/wp-content/uploads/2022/05/Security-Fences-Heavy-Duty-Post-Joiner-Details.jpg"
5185,ZF-SG-VGS-1790,"Vertical Gate Stile With Extended Bottom Rail (Suits 1790mm sliding gate)",1,"https://fencesperth.com/wp-content/uploads/2022/05/Security-Fencing-Extension-Stile-SML.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-08-at-11.02.23-am.png"
